student_id,department,math_score,physics_score,chemistry_score,biology_score,programming_interest,electronics_interest,mechanical_interest,medical_interest,creativity_score,communication_score,science_avg,stem_score,bio_chem_score,tech_interest,engineering_interest,medical_affinity,math_bio_gap,tech_medical_gap,science_comm_gap,soft_skills,is_tech,is_medical,is_business,is_engineering
1223,Pharmacy,71,77,94,91,0,4,3,9,5,8,87.33333333333333,74.0,92.5,2.0,3.5,50.75,-20,-7.0,79.33333333333333,6.5,0,1,0,0
1224,MBBS,68,84,97,99,3,2,1,10,7,9,93.33333333333333,76.0,98.0,2.5,1.5,54.0,-31,-7.5,84.33333333333333,8.0,0,1,1,0
1225,MBBS,84,74,97,100,2,5,0,10,8,10,90.33333333333333,79.0,98.5,3.5,2.5,54.25,-16,-6.5,80.33333333333333,9.0,0,1,1,0
1226,CSE,100,85,62,56,10,6,3,2,5,4,67.66666666666667,92.5,59.0,8.0,4.5,30.5,44,6.0,63.66666666666667,4.5,1,0,0,0
1227,BA English,56,58,63,77,5,2,0,4,9,8,66.0,57.0,70.0,3.5,1.0,37.0,-21,-0.5,58.0,8.5,0,0,1,0
1228,Pharmacy,71,79,95,92,3,4,3,7,6,7,88.66666666666667,75.0,93.5,3.5,3.5,50.25,-21,-3.5,81.66666666666667,6.5,0,0,0,0
1229,MBBS,79,75,91,99,2,2,2,10,7,10,88.33333333333333,77.0,95.0,2.0,2.0,52.5,-20,-8.0,78.33333333333333,8.5,0,1,1,0
1230,MBBS,81,81,94,98,2,0,4,10,7,9,91.0,81.0,96.0,1.0,2.0,53.0,-17,-9.0,82.0,8.0,0,1,1,0
1231,BBA,72,65,61,64,5,5,2,3,6,9,63.333333333333336,68.5,62.5,5.0,3.5,32.75,8,2.0,54.333333333333336,7.5,0,0,0,0
1232,BA English,67,59,55,63,3,1,2,4,10,10,59.0,63.0,59.0,2.0,1.5,31.5,4,-2.0,49.0,10.0,0,0,1,0
1233,CSE,97,86,64,53,10,5,2,2,7,1,67.66666666666667,91.5,58.5,7.5,3.5,30.25,44,5.5,66.66666666666667,4.0,1,0,0,0
1234,Pharmacy,73,79,97,88,0,2,2,7,7,11,88.0,76.0,92.5,1.0,2.0,49.75,-15,-6.0,77.0,9.0,0,0,1,0
1235,BCom,73,57,49,57,4,5,4,2,8,10,54.333333333333336,65.0,53.0,4.5,4.5,27.5,16,2.5,44.333333333333336,9.0,0,0,1,0
1236,ECE,89,93,61,51,10,10,4,2,4,6,68.33333333333333,91.0,56.0,10.0,7.0,29.0,38,8.0,62.33333333333333,5.0,1,0,0,0
1237,BA English,46,54,60,53,7,2,0,6,7,8,55.666666666666664,50.0,56.5,4.5,1.0,31.25,-7,-1.5,47.666666666666664,7.5,0,0,1,0
1238,BA English,59,60,55,64,3,1,1,0,11,8,59.666666666666664,59.5,59.5,2.0,1.0,29.75,-5,2.0,51.666666666666664,9.5,0,0,1,0
1239,EEE,85,88,63,50,4,10,7,1,5,6,67.0,86.5,56.5,7.0,8.5,28.75,35,6.0,61.0,5.5,0,0,0,1
1240,Pharmacy,76,77,99,90,3,6,2,7,3,7,88.66666666666667,76.5,94.5,4.5,4.0,50.75,-14,-2.5,81.66666666666667,5.0,0,0,0,0
1241,Nursing,70,68,79,92,3,2,0,9,8,9,79.66666666666667,69.0,85.5,2.5,1.0,47.25,-22,-6.5,70.66666666666667,8.5,0,1,1,0
1242,MBBS,73,76,96,93,2,3,0,10,9,8,88.33333333333333,74.5,94.5,2.5,1.5,52.25,-20,-7.5,80.33333333333333,8.5,0,1,1,0
1243,BCom,79,63,60,49,2,9,2,2,8,9,57.333333333333336,71.0,54.5,5.5,5.5,28.25,30,3.5,48.333333333333336,8.5,0,0,1,0
1244,EEE,92,95,60,53,6,7,7,1,7,7,69.33333333333333,93.5,56.5,6.5,7.0,28.75,39,5.5,62.33333333333333,7.0,0,0,0,1
1245,BBA,74,57,59,67,5,2,1,2,9,9,61.0,65.5,63.0,3.5,1.5,32.5,7,1.5,52.0,9.0,0,0,1,0
1246,EEE,90,95,55,58,5,9,7,0,7,4,69.33333333333333,92.5,56.5,7.0,8.0,28.25,32,7.0,65.33333333333333,5.5,0,0,0,1
1247,CSE,93,95,62,56,10,10,4,2,8,6,71.0,94.0,59.0,10.0,7.0,30.5,37,8.0,65.0,7.0,1,0,0,0
1248,Nursing,65,62,74,87,0,2,0,8,6,10,74.33333333333333,63.5,80.5,1.0,1.0,44.25,-22,-7.0,64.33333333333333,8.0,0,1,0,0
1249,BBA,78,62,55,62,3,5,3,3,6,10,59.666666666666664,70.0,58.5,4.0,4.0,30.75,16,1.0,49.666666666666664,8.0,0,0,0,0
1250,Mechanical,86,87,70,53,0,6,10,2,7,3,70.0,86.5,61.5,3.0,8.0,31.75,33,1.0,67.0,5.0,0,0,0,1
1251,CSE,98,93,58,58,10,5,1,0,6,3,69.66666666666667,95.5,58.0,7.5,3.0,29.0,40,7.5,66.66666666666667,4.5,1,0,0,0
1252,BBA,76,55,59,60,2,0,3,2,7,9,58.0,65.5,59.5,1.0,1.5,30.75,16,-1.0,49.0,8.0,0,0,1,0
1253,Civil,88,78,67,62,3,2,8,2,6,4,69.0,83.0,64.5,2.5,5.0,33.25,26,0.5,65.0,5.0,0,0,0,0
1254,MBBS,74,85,95,99,3,4,0,10,7,8,93.0,79.5,97.0,3.5,2.0,53.5,-25,-6.5,85.0,7.5,0,1,1,0
1255,Nursing,65,58,70,81,0,3,1,9,8,11,69.66666666666667,61.5,75.5,1.5,2.0,42.25,-16,-7.5,58.66666666666667,9.5,0,0,1,0
1256,Nursing,61,57,81,86,1,1,2,8,7,7,74.66666666666667,59.0,83.5,1.0,1.5,45.75,-25,-7.0,67.66666666666667,7.0,0,1,0,0
1257,Mechanical,81,86,73,63,5,5,10,2,9,5,74.0,83.5,68.0,5.0,7.5,35.0,18,3.0,69.0,7.0,0,0,0,1
1258,Pharmacy,66,78,93,89,2,3,2,6,7,6,86.66666666666667,72.0,91.0,2.5,2.5,48.5,-23,-3.5,80.66666666666667,6.5,0,0,0,0
1259,Civil,82,80,73,61,2,5,4,3,5,4,71.33333333333333,81.0,67.0,3.5,4.5,35.0,21,0.5,67.33333333333333,4.5,0,0,0,0
1260,EEE,85,94,54,55,1,9,1,1,9,6,67.66666666666667,89.5,54.5,5.0,5.0,27.75,30,4.0,61.66666666666667,7.5,0,0,0,0
1261,Mechanical,83,98,70,53,4,6,10,1,4,7,73.66666666666667,90.5,61.5,5.0,8.0,31.25,30,4.0,66.66666666666667,5.5,0,0,0,1
1262,EEE,91,96,63,57,3,8,3,2,8,6,72.0,93.5,60.0,5.5,5.5,31.0,34,3.5,66.0,7.0,0,0,0,0
1263,CSE,94,88,66,49,10,7,1,1,6,3,67.66666666666667,91.0,57.5,8.5,4.0,29.25,45,7.5,64.66666666666667,4.5,1,0,0,0
1264,Civil,77,76,74,51,8,4,6,2,11,4,67.0,76.5,62.5,6.0,5.0,32.25,26,4.0,63.0,7.5,0,0,0,0
1265,CSE,96,91,69,54,10,4,2,1,7,3,71.33333333333333,93.5,61.5,7.0,3.0,31.25,42,6.0,68.33333333333333,5.0,1,0,0,0
1266,Pharmacy,71,81,94,93,2,4,2,10,7,6,89.33333333333333,76.0,93.5,3.0,3.0,51.75,-22,-7.0,83.33333333333333,6.5,0,1,0,0
1267,MBBS,69,84,93,97,1,4,3,10,5,10,91.33333333333333,76.5,95.0,2.5,3.5,52.5,-28,-7.5,81.33333333333333,7.5,0,1,0,0
1268,BCom,73,62,62,54,5,3,3,1,7,7,59.333333333333336,67.5,58.0,4.0,3.0,29.5,19,3.0,52.333333333333336,7.0,0,0,0,0
1269,EEE,92,93,56,51,4,9,4,0,5,4,66.66666666666667,92.5,53.5,6.5,6.5,26.75,41,6.5,62.66666666666667,4.5,0,0,0,0
1270,Pharmacy,77,73,95,89,1,0,3,4,6,9,85.66666666666667,75.0,92.0,0.5,1.5,48.0,-12,-3.5,76.66666666666667,7.5,0,0,0,0
1271,Mechanical,80,87,66,60,5,6,10,0,8,4,71.0,83.5,63.0,5.5,8.0,31.5,20,5.5,67.0,6.0,0,0,0,1
1272,MBBS,80,83,95,100,3,1,0,10,8,8,92.66666666666667,81.5,97.5,2.0,0.5,53.75,-20,-8.0,84.66666666666667,8.0,0,1,1,0
1273,Nursing,63,62,77,92,2,2,2,8,9,11,77.0,62.5,84.5,2.0,2.0,46.25,-29,-6.0,66.0,10.0,0,1,1,0
1274,Nursing,63,53,73,85,1,1,1,10,7,8,70.33333333333333,58.0,79.0,1.0,1.0,44.5,-22,-9.0,62.33333333333333,7.5,0,1,1,0
1275,ECE,85,90,60,47,8,10,3,1,7,6,65.66666666666667,87.5,53.5,9.0,6.5,27.25,38,8.0,59.66666666666667,6.5,1,0,0,0
1276,Nursing,72,58,72,90,2,3,3,9,8,8,73.33333333333333,65.0,81.0,2.5,3.0,45.0,-18,-6.5,65.33333333333333,8.0,0,1,1,0
1277,MBBS,75,78,97,97,4,6,0,10,6,7,90.66666666666667,76.5,97.0,5.0,3.0,53.5,-22,-5.0,83.66666666666667,6.5,0,1,0,0
1278,Mechanical,82,86,68,59,2,5,10,1,8,6,71.0,84.0,63.5,3.5,7.5,32.25,23,2.5,65.0,7.0,0,0,0,1
1279,ECE,88,97,67,48,6,10,2,1,8,7,70.66666666666667,92.5,57.5,8.0,6.0,29.25,40,7.0,63.66666666666667,7.5,0,0,0,0
1280,Pharmacy,71,78,95,84,2,4,3,6,8,6,85.66666666666667,74.5,89.5,3.0,3.5,47.75,-13,-3.0,79.66666666666667,7.0,0,0,0,0
1281,MBBS,71,74,96,100,3,4,2,10,8,9,90.0,72.5,98.0,3.5,3.0,54.0,-29,-6.5,81.0,8.5,0,1,1,0
1282,Civil,78,77,78,57,2,0,9,1,4,5,70.66666666666667,77.5,67.5,1.0,4.5,34.25,21,0.0,65.66666666666667,4.5,0,0,0,0
1283,Civil,76,75,65,46,3,6,6,2,5,8,62.0,75.5,55.5,4.5,6.0,28.75,30,2.5,54.0,6.5,0,0,0,0
1284,Mechanical,85,85,71,55,7,6,10,1,7,6,70.33333333333333,85.0,63.0,6.5,8.0,32.0,30,5.5,64.33333333333333,6.5,0,0,0,1
1285,BA English,58,56,56,55,2,1,1,1,8,9,55.666666666666664,57.0,55.5,1.5,1.0,28.25,3,0.5,46.666666666666664,8.5,0,0,1,0
1286,CSE,92,82,65,57,10,8,2,2,5,10,68.0,87.0,61.0,9.0,5.0,31.5,35,7.0,58.0,7.5,1,0,0,0
1287,CSE,98,87,60,53,10,6,4,1,6,4,66.66666666666667,92.5,56.5,8.0,5.0,28.75,45,7.0,62.66666666666667,5.0,1,0,0,0
1288,BBA,72,69,68,58,9,4,1,2,3,11,65.0,70.5,63.0,6.5,2.5,32.5,14,4.5,54.0,7.0,0,0,0,0
1289,BA English,67,56,66,75,1,3,0,1,8,10,65.66666666666667,61.5,70.5,2.0,1.5,35.75,-8,1.0,55.66666666666667,9.0,0,0,1,0
1290,Pharmacy,76,80,94,93,1,0,2,9,5,6,89.0,78.0,93.5,0.5,1.0,51.25,-17,-8.5,83.0,5.5,0,1,0,0
1291,Pharmacy,74,77,100,87,3,0,2,10,2,7,88.0,75.5,93.5,1.5,1.0,51.75,-13,-8.5,81.0,4.5,0,1,0,0
1292,BA English,55,58,57,61,4,1,0,6,10,9,58.666666666666664,56.5,59.0,2.5,0.5,32.5,-6,-3.5,49.666666666666664,9.5,0,0,1,0
1293,ECE,90,91,65,51,7,10,1,0,4,5,69.0,90.5,58.0,8.5,5.5,29.0,39,8.5,64.0,4.5,0,0,0,0
1294,Nursing,59,62,77,81,0,1,1,8,7,9,73.33333333333333,60.5,79.0,0.5,1.0,43.5,-22,-7.5,64.33333333333333,8.0,0,0,1,0
1295,Pharmacy,66,76,93,93,2,2,1,8,7,8,87.33333333333333,71.0,93.0,2.0,1.5,50.5,-27,-6.0,79.33333333333333,7.5,0,1,1,0
1296,BA English,61,59,57,73,4,1,1,8,8,10,63.0,60.0,65.0,2.5,1.0,36.5,-12,-5.5,53.0,9.0,0,0,1,0
1297,BCom,68,60,55,62,4,7,3,3,6,10,59.0,64.0,58.5,5.5,5.0,30.75,6,2.5,49.0,8.0,0,0,0,0
1298,Civil,80,81,63,67,3,2,4,3,8,5,70.33333333333333,80.5,65.0,2.5,3.0,34.0,13,-0.5,65.33333333333333,6.5,0,0,0,0
1299,ECE,94,92,57,44,3,10,5,2,3,7,64.33333333333333,93.0,50.5,6.5,7.5,26.25,50,4.5,57.33333333333333,5.0,0,0,0,0
1300,EEE,90,99,57,46,4,10,2,0,5,6,67.33333333333333,94.5,51.5,7.0,6.0,25.75,44,7.0,61.33333333333333,5.5,0,0,0,0
1301,Mechanical,84,87,70,62,3,5,10,3,6,8,73.0,85.5,66.0,4.0,7.5,34.5,22,1.0,65.0,7.0,0,0,0,1
1302,BCom,74,55,62,58,0,0,1,4,8,8,58.333333333333336,64.5,60.0,0.0,0.5,32.0,16,-4.0,50.333333333333336,8.0,0,0,1,0
1303,BCom,76,58,66,51,5,6,3,3,7,4,58.333333333333336,67.0,58.5,5.5,4.5,30.75,25,2.5,54.333333333333336,5.5,0,0,0,0
1304,BCom,78,62,67,64,4,6,1,3,5,7,64.33333333333333,70.0,65.5,5.0,3.5,34.25,14,2.0,57.33333333333333,6.0,0,0,0,0
1305,Mechanical,86,86,68,55,5,9,10,0,7,5,69.66666666666667,86.0,61.5,7.0,9.5,30.75,31,7.0,64.66666666666667,6.0,0,0,0,1
1306,Nursing,63,64,79,88,2,1,2,10,8,7,77.0,63.5,83.5,1.5,1.5,46.75,-25,-8.5,70.0,7.5,0,1,0,0
1307,Mechanical,80,92,73,62,2,5,10,2,9,7,75.66666666666667,86.0,67.5,3.5,7.5,34.75,18,1.5,68.66666666666667,8.0,0,0,0,1
1308,ECE,90,88,61,45,8,10,1,2,5,3,64.66666666666667,89.0,53.0,9.0,5.5,27.5,45,7.0,61.66666666666667,4.0,1,0,0,0
1309,BBA,75,68,52,62,2,4,4,3,8,10,60.666666666666664,71.5,57.0,3.0,4.0,30.0,13,0.0,50.666666666666664,9.0,0,0,1,0
1310,Nursing,70,47,73,79,0,2,2,9,5,10,66.33333333333333,58.5,76.0,1.0,2.0,42.5,-9,-8.0,56.33333333333333,7.5,0,0,0,0
1311,CSE,92,88,71,51,10,7,3,3,6,3,70.0,90.0,61.0,8.5,5.0,32.0,41,5.5,67.0,4.5,1,0,0,0
1312,Nursing,64,50,75,88,2,1,1,8,2,8,71.0,57.0,81.5,1.5,1.0,44.75,-24,-6.5,63.0,5.0,0,1,0,0
1313,BA English,70,54,59,52,2,3,3,1,9,10,55.0,62.0,55.5,2.5,3.0,28.25,18,1.5,45.0,9.5,0,0,1,0
1314,Mechanical,85,92,74,56,0,5,10,2,6,5,74.0,88.5,65.0,2.5,7.5,33.5,29,0.5,69.0,5.5,0,0,0,1
1315,Civil,79,79,64,47,6,3,9,2,4,7,63.333333333333336,79.0,55.5,4.5,6.0,28.75,32,2.5,56.333333333333336,5.5,0,0,0,0
1316,BBA,67,62,63,65,4,6,0,1,8,9,63.333333333333336,64.5,64.0,5.0,3.0,32.5,2,4.0,54.333333333333336,8.5,0,0,1,0
1317,Pharmacy,67,74,98,90,2,4,2,10,9,8,87.33333333333333,70.5,94.0,3.0,3.0,52.0,-23,-7.0,79.33333333333333,8.5,0,1,1,0
1318,BCom,75,53,54,52,2,3,0,3,11,9,53.0,64.0,53.0,2.5,1.5,28.0,23,-0.5,44.0,10.0,0,0,1,0
1319,Pharmacy,74,74,99,93,2,2,1,8,7,6,88.66666666666667,74.0,96.0,2.0,1.5,52.0,-19,-6.0,82.66666666666667,6.5,0,1,0,0
1320,BA English,58,54,53,63,4,2,0,9,9,9,56.666666666666664,56.0,58.0,3.0,1.0,33.5,-5,-6.0,47.666666666666664,9.0,0,0,1,0
1321,ECE,83,89,66,49,7,10,8,3,10,5,68.0,86.0,57.5,8.5,9.0,30.25,34,5.5,63.0,7.5,0,0,0,1
1322,MBBS,81,83,93,97,2,4,0,10,7,5,91.0,82.0,95.0,3.0,2.0,52.5,-16,-7.0,86.0,6.0,0,1,0,0
1323,BBA,66,61,57,59,6,6,1,1,7,9,59.0,63.5,58.0,6.0,3.5,29.5,7,5.0,50.0,8.0,0,0,1,0
1324,ECE,88,97,54,50,4,10,6,1,1,5,67.0,92.5,52.0,7.0,8.0,26.5,38,6.0,62.0,3.0,0,0,0,0
1325,CSE,92,85,49,50,10,4,4,0,5,5,61.333333333333336,88.5,49.5,7.0,4.0,24.75,42,7.0,56.333333333333336,5.0,1,0,0,0
1326,BCom,75,41,59,56,1,5,3,2,5,8,52.0,58.0,57.5,3.0,4.0,29.75,19,1.0,44.0,6.5,0,0,0,0
1327,EEE,85,93,58,53,7,10,0,3,7,3,68.0,89.0,55.5,8.5,5.0,29.25,32,5.5,65.0,5.0,0,0,0,0
1328,BA English,63,49,57,71,2,3,1,3,8,9,59.0,56.0,64.0,2.5,2.0,33.5,-8,-0.5,50.0,8.5,0,0,1,0
1329,ECE,93,95,60,47,5,10,5,2,7,2,67.33333333333333,94.0,53.5,7.5,7.5,27.75,46,5.5,65.33333333333333,4.5,0,0,0,0
1330,CSE,95,87,72,60,10,4,3,1,10,3,73.0,91.0,66.0,7.0,3.5,33.5,35,6.0,70.0,6.5,1,0,0,0
1331,Civil,79,75,62,55,1,2,5,4,0,6,64.0,77.0,58.5,1.5,3.5,31.25,24,-2.5,58.0,3.0,0,0,0,0
1332,Pharmacy,72,72,98,94,1,2,1,10,5,10,88.0,72.0,96.0,1.5,1.5,53.0,-22,-8.5,78.0,7.5,0,1,0,0
1333,Mechanical,85,91,74,63,4,5,10,3,7,4,76.0,88.0,68.5,4.5,7.5,35.75,22,1.5,72.0,5.5,0,0,0,1
1334,BCom,70,52,61,51,2,5,2,2,7,8,54.666666666666664,61.0,56.0,3.5,3.5,29.0,19,1.5,46.666666666666664,7.5,0,0,1,0
1335,BA English,67,57,56,79,3,1,2,2,11,8,64.0,62.0,67.5,2.0,1.5,34.75,-12,0.0,56.0,9.5,0,0,1,0
1336,Civil,82,81,58,53,0,1,7,1,5,3,64.0,81.5,55.5,0.5,4.0,28.25,29,-0.5,61.0,4.0,0,0,0,0
1337,BA English,63,50,51,67,2,1,0,3,11,9,56.0,56.5,59.0,1.5,0.5,31.0,-4,-1.5,47.0,10.0,0,0,1,0
1338,Civil,72,78,57,52,1,5,6,1,8,3,62.333333333333336,75.0,54.5,3.0,5.5,27.75,20,2.0,59.333333333333336,5.5,0,0,0,0
1339,BCom,70,65,64,68,0,2,3,0,4,7,65.66666666666667,67.5,66.0,1.0,2.5,33.0,2,1.0,58.66666666666667,5.5,0,0,0,0
1340,BBA,70,62,59,53,5,8,4,2,5,8,58.0,66.0,56.0,6.5,6.0,29.0,17,4.5,50.0,6.5,0,0,0,0
1341,Nursing,64,62,73,89,2,3,0,8,6,8,74.66666666666667,63.0,81.0,2.5,1.5,44.5,-25,-5.5,66.66666666666667,7.0,0,1,0,0
1342,BA English,58,51,57,64,4,2,0,2,8,8,57.333333333333336,54.5,60.5,3.0,1.0,31.25,-6,1.0,49.333333333333336,8.0,0,0,1,0
1343,BBA,70,63,52,55,4,2,1,2,9,9,56.666666666666664,66.5,53.5,3.0,1.5,27.75,15,1.0,47.666666666666664,9.0,0,0,1,0
1344,BCom,70,56,51,72,0,4,3,3,9,7,59.666666666666664,63.0,61.5,2.0,3.5,32.25,-2,-1.0,52.666666666666664,8.0,0,0,0,0
1345,MBBS,75,78,94,99,3,4,1,10,6,10,90.33333333333333,76.5,96.5,3.5,2.5,53.25,-24,-6.5,80.33333333333333,8.0,0,1,0,0
1346,ECE,87,96,57,47,6,10,4,3,7,4,66.66666666666667,91.5,52.0,8.0,7.0,27.5,40,5.0,62.66666666666667,5.5,0,0,0,0
1347,Pharmacy,69,72,97,94,2,3,1,9,10,6,87.66666666666667,70.5,95.5,2.5,2.0,52.25,-25,-6.5,81.66666666666667,8.0,0,1,0,0
1348,Nursing,67,55,77,93,1,1,1,7,8,9,75.0,61.0,85.0,1.0,1.0,46.0,-26,-6.0,66.0,8.5,0,0,1,0
1349,MBBS,77,83,93,96,1,3,2,10,7,5,90.66666666666667,80.0,94.5,2.0,2.5,52.25,-19,-8.0,85.66666666666667,6.0,0,1,0,0
1350,BA English,53,57,63,61,1,3,0,2,10,9,60.333333333333336,55.0,62.0,2.0,1.5,32.0,-8,0.0,51.333333333333336,9.5,0,0,1,0
1351,MBBS,73,86,93,99,3,0,1,10,9,8,92.66666666666667,79.5,96.0,1.5,0.5,53.0,-26,-8.5,84.66666666666667,8.5,0,1,1,0
1352,Pharmacy,75,83,96,91,0,2,2,10,5,9,90.0,79.0,93.5,1.0,2.0,51.75,-16,-9.0,81.0,7.0,0,1,0,0
1353,ECE,92,94,59,46,6,10,8,3,5,3,66.33333333333333,93.0,52.5,8.0,9.0,27.75,46,5.0,63.33333333333333,4.0,0,0,0,1
1354,BA English,56,52,66,66,4,3,1,5,10,8,61.333333333333336,54.0,66.0,3.5,2.0,35.5,-10,-1.5,53.333333333333336,9.0,0,0,1,0
1355,Mechanical,78,88,64,69,4,4,10,1,5,5,73.66666666666667,83.0,66.5,4.0,7.0,33.75,9,3.0,68.66666666666667,5.0,0,0,0,1
1356,Nursing,60,63,81,92,2,3,1,10,6,9,78.66666666666667,61.5,86.5,2.5,2.0,48.25,-32,-7.5,69.66666666666667,7.5,0,1,0,0
1357,BBA,72,55,56,55,4,6,3,2,5,10,55.333333333333336,63.5,55.5,5.0,4.5,28.75,17,3.0,45.333333333333336,7.5,0,0,0,0
1358,BCom,74,58,56,58,3,2,4,1,8,8,57.333333333333336,66.0,57.0,2.5,3.0,29.0,16,1.5,49.333333333333336,8.0,0,0,1,0
1359,CSE,94,78,67,58,10,9,1,0,6,7,67.66666666666667,86.0,62.5,9.5,5.0,31.25,36,9.5,60.66666666666667,6.5,1,0,0,0
1360,Mechanical,90,94,69,51,3,4,10,1,6,4,71.33333333333333,92.0,60.0,3.5,7.0,30.5,39,2.5,67.33333333333333,5.0,0,0,0,1
1361,BCom,80,50,65,57,1,4,1,2,6,4,57.333333333333336,65.0,61.0,2.5,2.5,31.5,23,0.5,53.333333333333336,5.0,0,0,0,0
1362,Nursing,64,62,66,88,0,1,1,10,8,9,72.0,63.0,77.0,0.5,1.0,43.5,-24,-9.5,63.0,8.5,0,1,1,0
1363,CSE,97,78,65,49,10,6,1,1,8,4,64.0,87.5,57.0,8.0,3.5,29.0,48,7.0,60.0,6.0,1,0,0,0
1364,ECE,85,91,57,43,7,10,7,2,4,9,63.666666666666664,88.0,50.0,8.5,8.5,26.0,42,6.5,54.666666666666664,6.5,0,0,0,1
1365,EEE,93,91,57,41,3,10,6,1,6,4,63.0,92.0,49.0,6.5,8.0,25.0,52,5.5,59.0,5.0,0,0,0,0
1366,BA English,50,53,66,63,2,3,0,1,9,9,60.666666666666664,51.5,64.5,2.5,1.5,32.75,-13,1.5,51.666666666666664,9.0,0,0,1,0
1367,ECE,91,96,60,51,6,10,5,2,6,4,69.0,93.5,55.5,8.0,7.5,28.75,40,6.0,65.0,5.0,0,0,0,0
1368,BA English,49,64,62,68,4,3,1,4,9,8,64.66666666666667,56.5,65.0,3.5,2.0,34.5,-19,-0.5,56.66666666666667,8.5,0,0,1,0
1369,Nursing,61,59,75,83,2,0,4,10,6,9,72.33333333333333,60.0,79.0,1.0,2.0,44.5,-22,-9.0,63.33333333333333,7.5,0,0,0,0
1370,BCom,68,54,65,59,3,8,2,1,6,6,59.333333333333336,61.0,62.0,5.5,5.0,31.5,9,4.5,53.333333333333336,6.0,0,0,0,0
1371,CSE,94,86,72,52,10,5,3,1,5,6,70.0,90.0,62.0,7.5,4.0,31.5,42,6.5,64.0,5.5,1,0,0,0
1372,Pharmacy,69,78,95,88,2,5,1,8,3,6,87.0,73.5,91.5,3.5,3.0,49.75,-19,-4.5,81.0,4.5,0,1,0,0
1373,BCom,72,60,47,56,7,5,2,4,2,6,54.333333333333336,66.0,51.5,6.0,3.5,27.75,16,2.0,48.333333333333336,4.0,0,0,0,0
1374,Nursing,70,57,72,84,1,0,1,9,9,8,71.0,63.5,78.0,0.5,0.5,43.5,-14,-8.5,63.0,8.5,0,0,1,0
1375,Mechanical,83,93,72,70,6,7,10,3,7,4,78.33333333333333,88.0,71.0,6.5,8.5,37.0,13,3.5,74.33333333333333,5.5,0,0,0,1
1376,ECE,89,89,62,46,6,10,6,2,4,5,65.66666666666667,89.0,54.0,8.0,8.0,28.0,43,6.0,60.66666666666667,4.5,0,0,0,0
1377,BBA,68,59,67,60,4,1,2,3,6,9,62.0,63.5,63.5,2.5,1.5,33.25,8,-0.5,53.0,7.5,0,0,0,0
1378,MBBS,77,79,96,98,3,0,1,10,8,11,91.0,78.0,97.0,1.5,0.5,53.5,-21,-8.5,80.0,9.5,0,1,1,0
1379,BCom,75,55,56,57,5,4,3,3,8,11,56.0,65.0,56.5,4.5,3.5,29.75,18,1.5,45.0,9.5,0,0,1,0
1380,MBBS,72,75,96,99,2,0,0,10,8,10,90.0,73.5,97.5,1.0,0.0,53.75,-27,-9.0,80.0,9.0,0,1,1,0
1381,BA English,60,50,49,59,2,3,1,2,8,10,52.666666666666664,55.0,54.0,2.5,2.0,28.0,1,0.5,42.666666666666664,9.0,0,0,1,0
1382,Civil,81,77,64,43,3,5,5,2,4,7,61.333333333333336,79.0,53.5,4.0,5.0,27.75,38,2.0,54.333333333333336,5.5,0,0,0,0
1383,EEE,89,91,61,50,0,10,7,1,6,3,67.33333333333333,90.0,55.5,5.0,8.5,28.25,39,4.0,64.33333333333333,4.5,0,0,0,1
1384,BCom,75,57,66,61,6,5,1,1,7,7,61.333333333333336,66.0,63.5,5.5,3.0,32.25,14,4.5,54.333333333333336,7.0,0,0,0,0
1385,ECE,90,94,60,56,8,10,7,2,5,4,70.0,92.0,58.0,9.0,8.5,30.0,34,7.0,66.0,4.5,1,0,0,1
1386,BBA,74,60,61,52,3,5,4,5,8,8,57.666666666666664,67.0,56.5,4.0,4.5,30.75,22,-1.0,49.666666666666664,8.0,0,0,1,0
1387,ECE,90,90,57,50,7,10,5,2,6,8,65.66666666666667,90.0,53.5,8.5,7.5,27.75,40,6.5,57.66666666666667,7.0,0,0,0,0
1388,Mechanical,89,92,70,58,4,0,10,2,10,5,73.33333333333333,90.5,64.0,2.0,5.0,33.0,31,0.0,68.33333333333333,7.5,0,0,0,1
1389,Civil,81,75,63,58,4,6,6,2,5,6,65.33333333333333,78.0,60.5,5.0,6.0,31.25,23,3.0,59.33333333333333,5.5,0,0,0,0
1390,BA English,65,55,52,67,4,0,1,2,9,8,58.0,60.0,59.5,2.0,0.5,30.75,-2,0.0,50.0,8.5,0,0,1,0
1391,BA English,55,56,59,56,1,3,3,4,10,9,57.0,55.5,57.5,2.0,3.0,30.75,-1,-2.0,48.0,9.5,0,0,1,0
1392,Mechanical,88,92,71,53,3,7,10,0,7,5,72.0,90.0,62.0,5.0,8.5,31.0,35,5.0,67.0,6.0,0,0,0,1
1393,Pharmacy,75,75,94,92,2,0,2,9,6,9,87.0,75.0,93.0,1.0,1.0,51.0,-17,-8.0,78.0,7.5,0,1,0,0
1394,Mechanical,89,94,67,62,5,4,10,4,7,6,74.33333333333333,91.5,64.5,4.5,7.0,34.25,27,0.5,68.33333333333333,6.5,0,0,0,1
1395,BCom,73,59,55,57,0,6,3,3,10,6,57.0,66.0,56.0,3.0,4.5,29.5,16,0.0,51.0,8.0,0,0,0,0
1396,Nursing,73,60,80,89,2,0,1,8,5,11,76.33333333333333,66.5,84.5,1.0,0.5,46.25,-16,-7.0,65.33333333333333,8.0,0,1,0,0
